movie_slug,subgenre_name
solaris-1972,arthouse science fiction film
solaris-1972,drama film
solaris-1972,science fiction film
some-like-it-hot,musical film
some-like-it-hot,romantic comedy
somethings-gotta-give,comedy drama
somethings-gotta-give,comedy film
somethings-gotta-give,drama film
somethings-gotta-give,romantic comedy
son-of-saul,drama film
son-of-saul,war film
song-of-the-sea,drama film
sophies-choice,drama film
sophies-choice,flashback film
sorry-baby,comedy film
soul-surfer,biographical film
soul-surfer,documentary film
soul-surfer,drama film
soul-surfer,sport film
soul-surfer,surf film
souleymanes-story,drama film
sound-and-fury,drama film
sound-of-falling,drama film
sound-of-metal,drama film
soundtrack-to-a-coup-detat,documentary film
source-code,action film
source-code,drama film
source-code,mystery film
source-code,science fiction film
source-code,speculative fiction film
source-code,thriller film
source-code,time-travel film
south-park-bigger-longer-uncut,animated film with LGBT character(s)
south-park-bigger-longer-uncut,comedy film
south-park-bigger-longer-uncut,musical film
space-jam,children's film
space-jam,comedy film
space-jam,crossover fiction
space-jam,fantasy film
space-jam,live-action/animated film
space-jam,sport film
spaceballs,adventure film
spaceballs,comedy film
spaceballs,parody film
spaceballs,science fiction comedy
spaceballs,science fiction film
spartacus,action film
spartacus,biographical film
spartacus,drama film
spartacus,epic film
spartacus,historical drama film
spartacus,historical film
spartacus,romance film
spartacus,sword-and-sandal film
spartacus,war film
species,horror film
species,monster film
species,science fiction film
speed,action film
speed,silent film
speed-racer,action film
speed-racer,comedy film
speed-racer,sport film
sphere,adventure film
sphere,mystery film
sphere,science fiction film
sphere,time-travel film
spider,drama film
spider,horror film
spider-man,action film
spider-man,coming-of-age film
spider-man,drama film
spider-man,science fiction film
spider-man,superhero film
spider-man-2,action film
spider-man-2,drama film
spider-man-2,science fiction film
spider-man-2,superhero film
spider-man-2,thriller film
spider-man-3,action film
spider-man-3,drama film
spider-man-3,science fiction film
spider-man-3,superhero film
spider-man-3,thriller film
spider-man-across-the-spider-verse,action comedy film
spider-man-across-the-spider-verse,action film
spider-man-across-the-spider-verse,comedy film
spider-man-across-the-spider-verse,drama fiction
spider-man-across-the-spider-verse,superhero film
spider-man-into-the-spider-verse,action film
spider-man-into-the-spider-verse,adventure film
spider-man-into-the-spider-verse,comedy film
spider-man-into-the-spider-verse,drama film
spider-man-into-the-spider-verse,science fiction film
spider-man-into-the-spider-verse,superhero film
spirit-stallion-of-the-cimarron,adventure film
spirit-stallion-of-the-cimarron,coming-of-age film
spirit-stallion-of-the-cimarron,drama film
spirit-stallion-of-the-cimarron,family film
spirit-stallion-of-the-cimarron,musical film
spirit-stallion-of-the-cimarron,teen film
spirit-stallion-of-the-cimarron,Western film
spirited-away,children's film
spirited-away,coming-of-age film
spirited-away,drama film
spirited-away,fantasy anime and manga
spirited-away,fantasy film
spirited-away,isekai
spirited-away,supernatural anime
spotlight,biographical film
spotlight,drama film
spring-summer-fall-winter-and-spring,drama film
spy-game,action film
spy-game,action thriller
spy-game,flashback film
spy-game,political thriller film
spy-game,spy film
spy-kids,action film
spy-kids,comedy film
spy-kids,spy film
spy-kids-2-island-of-lost-dreams,action film
spy-kids-2-island-of-lost-dreams,adventure film
spy-kids-2-island-of-lost-dreams,comedy film
spy-kids-2-island-of-lost-dreams,family film
spy-kids-2-island-of-lost-dreams,spy film
stagecoach,action film
stagecoach,drama film
stagecoach,Western film
stake-land,horror film
stake-land,post-apocalyptic film
stake-land,science fiction film
stake-land,vampire film
stalag-17,Christmas film
stalag-17,comedy film
stalag-17,drama film
stalag-17,war film
stalker,art film
stalker,arthouse science fiction film
stalker,drama film
stalker,science fiction film
stand-clear-of-the-closing-doors,drama film
star-trek,action film
star-trek,adventure film
star-trek,drama film
star-trek,science fiction film
star-trek-first-contact,action film
star-trek-first-contact,adventure film
star-trek-first-contact,science fiction film
star-trek-first-contact,time-travel film
star-trek-generations,action film
star-trek-generations,adventure film
star-trek-generations,crossover fiction
star-trek-generations,science fiction film
star-trek-generations,time-travel film
star-trek-ii-the-wrath-of-khan,action film
star-trek-ii-the-wrath-of-khan,adventure film
star-trek-ii-the-wrath-of-khan,science fiction film
star-trek-ii-the-wrath-of-khan,thriller film
star-trek-vi-the-undiscovered-country,action film
star-trek-vi-the-undiscovered-country,adventure film
star-trek-vi-the-undiscovered-country,science fiction film
star-wars-episode-i---the-phantom-menace,action film
star-wars-episode-i---the-phantom-menace,adventure film
star-wars-episode-i---the-phantom-menace,fantasy film
star-wars-episode-i---the-phantom-menace,science fiction film
star-wars-episode-ii---attack-of-the-clones,action film
star-wars-episode-ii---attack-of-the-clones,adventure film
star-wars-episode-ii---attack-of-the-clones,fantasy film
star-wars-episode-ii---attack-of-the-clones,science fiction film
star-wars-episode-iv---a-new-hope,action film
star-wars-episode-iv---a-new-hope,adventure film
star-wars-episode-iv---a-new-hope,coming-of-age film
star-wars-episode-iv---a-new-hope,science fiction film
star-wars-episode-iv---a-new-hope,space opera
star-wars-episode-v---the-empire-strikes-back,action film
star-wars-episode-v---the-empire-strikes-back,adventure film
star-wars-episode-v---the-empire-strikes-back,epic film
star-wars-episode-v---the-empire-strikes-back,fantasy film
star-wars-episode-v---the-empire-strikes-back,science fiction film
star-wars-episode-v---the-empire-strikes-back,space opera
star-wars-episode-vi---return-of-the-jedi,action film
star-wars-episode-vi---return-of-the-jedi,adventure film
star-wars-episode-vi---return-of-the-jedi,fantasy film
star-wars-episode-vi---return-of-the-jedi,science fiction film
star-wars-episode-vii---the-force-awakens,action film
star-wars-episode-vii---the-force-awakens,adventure film
star-wars-episode-vii---the-force-awakens,fantasy film
star-wars-episode-vii---the-force-awakens,science fiction film
star-wars-episode-vii---the-force-awakens,space opera
star-wars-episode-vii---the-force-awakens,speculative fiction film
star-wars-episode-viii---the-last-jedi,action film
star-wars-episode-viii---the-last-jedi,adventure film
star-wars-episode-viii---the-last-jedi,fantasy film
star-wars-episode-viii---the-last-jedi,science fiction film
star-wars-episode-viii---the-last-jedi,space opera
stargate,action film
stargate,science fiction film
starred-up,crime film
starred-up,drama film
starred-up,prison film
starship-troopers,action film
starship-troopers,dystopian film
starship-troopers,military science fiction
starship-troopers,monster film
starship-troopers,science fiction film
starship-troopers,thriller film
state-of-play,drama film
state-of-play,political thriller film
stay,drama film
step,drama film
step,historical drama
step-brothers,buddy film
step-brothers,comedy film
step-up-2-the-streets,crime film
step-up-2-the-streets,drama film
step-up-2-the-streets,musical film
step-up-2-the-streets,romance film
step-up-2-the-streets,teen film
steve-jobs,biographical film
steve-jobs,drama film
still-life,drama film
still-walking,drama film
stonewalling,drama film
stop-making-sense,concert film
stop-making-sense,music documentary film
stories-we-tell,autobiography
stories-we-tell,documentary film
stranger-by-the-lake,drama film
stranger-by-the-lake,erotic thriller
stranger-by-the-lake,LGBTQ-related film
stranger-by-the-lake,thriller film
stranger-than-paradise,comedy film
stranger-than-paradise,drama film
stranger-than-paradise,road movie
strangers-on-a-train,action film
strangers-on-a-train,crime drama film
strangers-on-a-train,crime film
strangers-on-a-train,crime thriller film
strangers-on-a-train,drama film
strangers-on-a-train,film noir
strangers-on-a-train,LGBTQ-related film
strangers-on-a-train,melodrama
strangers-on-a-train,mystery film
strangers-on-a-train,psychological drama film
strangers-on-a-train,psychological thriller film
strangers-on-a-train,romance film
strangers-on-a-train,thriller film
street-fight,documentary film
street-gang-how-we-got-to-sesame-street,documentary film
street-kings,crime film
street-kings,drama film
strong-island,documentary film
stuart-little,comedy film
stuart-little,family film
stuart-little-2,comedy film
stuart-little-2,family film
sugar,drama film
sugar,LGBTQ-related film
sugar,romance film
sugarcane,documentary film
sullivans-travels,drama film
sullivans-travels,romantic comedy
summer-1993,comedy drama
summer-hours,drama film
summer-of-soul-or-when-the-revolution-could-not-be-televised,documentary film
summer-wars,romance anime
summer-wars,science fiction film
sunrise-1927,drama film
sunrise-1927,romance film
sunrise-1927,silent film
sunset-boulevard,drama film
sunset-boulevard,film noir
sunset-boulevard,flashback film
super-size-me,documentary film
superbad,comedy film
superbad,coming-of-age film
superbad,high school film
superbad,sex comedy
superbad,teen film
superhero-movie,parody film
superhero-movie,superhero film
superhero-movie,teen film
superman,action film
superman,science fiction film
superman-ii,action film
superman-ii,fantasy film
superman-ii,science fiction film
support-the-girls,comedy film
sweeney-todd-the-demon-barber-of-fleet-street,horror film
sweet-country,drama film
sweet-sixteen,horror film
sweet-sixteen,slasher film
sweet-smell-of-success-re-release,drama film
sweet-smell-of-success-re-release,film noir
sweetie,musical film
swing-time,musical film
swing-time,romantic comedy
swingers,buddy film
swingers,comedy drama
swingers,drama film
swingers,romantic comedy
swordfish,action film
swordfish,heist film
sympathy-for-mr-vengeance,crime thriller film
sympathy-for-mr-vengeance,drama film
synonyms,drama film
syriana,drama film
syriana,political thriller film
take-me-home-tonight,coming-of-age film
take-me-home-tonight,romantic comedy film
take-shelter,apocalyptic film
take-shelter,drama film
take-shelter,psychological thriller
taken,drama film
takers,action film
takers,drama film
takers,heist film
tales-of-the-grim-sleeper,documentary film
tales-of-the-grim-sleeper,true crime
talk-to-her,drama film
talk-to-her,romance film
talladega-nights-the-ballad-of-ricky-bobby,action film
talladega-nights-the-ballad-of-ricky-bobby,comedy film
talladega-nights-the-ballad-of-ricky-bobby,LGBTQ-related film
tampopo,comedy film
tantura,documentary film
tarnation,documentary film
tarnation,LGBTQ-related film
tarnation,teen film
tarzan,adventure film
tarzan,comedy drama
tarzan,drama fiction
tarzan,family film
tarzan,musical film
taste-of-cherry,drama film
taste-of-cherry,road movie
taxi-driver-1976,musical film
taxi-driver-1976,romance film
taxi-to-the-dark-side,crime film
taxi-to-the-dark-side,documentary film
taxi-to-the-dark-side,war film
taxidermia,art film
taxidermia,black comedy film
taxidermia,comedy film
taxidermia,comedy horror
taxidermia,drama film
taxidermia,horror film
taylor-swift-the-eras-tour,concert film
taylor-swift-the-eras-tour,documentary film
tea-with-the-dames,documentary film
teenage-mutant-ninja-turtles-1990,action film
teenage-mutant-ninja-turtles-1990,comedy film
teenage-mutant-ninja-turtles-1990,fantasy film
teenage-mutant-ninja-turtles-1990,ninja film
teenage-mutant-ninja-turtles-1990,science fiction film
teenage-sex-and-death-at-camp-miasma,comedy horror
teenage-sex-and-death-at-camp-miasma,drama film
teenage-sex-and-death-at-camp-miasma,horror film
teenage-sex-and-death-at-camp-miasma,romance film
teenage-sex-and-death-at-camp-miasma,satirical film
teenage-sex-and-death-at-camp-miasma,slasher film
tell-no-one,crime film
tell-no-one,drama film
tell-no-one,flashback film
tell-no-one,LGBTQ-related film
tell-no-one,mystery film
tell-no-one,thriller film
ten-canoes,adventure film
tenacious-d-in-the-pick-of-destiny,comedy film
tenacious-d-in-the-pick-of-destiny,musical film
tenebrae,drama film
tenebrae,exploitation film
tenebrae,giallo
tenebrae,horror film
tenebrae,LGBTQ-related film
tenebrae,mystery film
tenebrae,psychological drama film
tenebrae,psychological horror film
tenebrae,psychological thriller film
tenebrae,slasher film
tenebrae,suspense film
tenebrae,thriller film
terminator-2-judgment-day,action film
terminator-2-judgment-day,adventure film
terminator-2-judgment-day,black comedy film
terminator-2-judgment-day,chase film
terminator-2-judgment-day,comedy film
terminator-2-judgment-day,cyberpunk
terminator-2-judgment-day,drama film
terminator-2-judgment-day,dystopian film
terminator-2-judgment-day,girls with guns
terminator-2-judgment-day,post-apocalyptic film
terminator-2-judgment-day,science fiction action film
terminator-2-judgment-day,science fiction film
terminator-2-judgment-day,suspense film
terminator-2-judgment-day,techno-thriller
terminator-2-judgment-day,thriller film
